Date,Tournament,Surface,Rd,Rk,vRk,meta_info,Score,Observed Player Name,Opponent Player Name,Observed Player W/L,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
10‑May‑2009,Madrid Masters,Clay,R32,2,23,(2)Federer d. Robin Soderling [SWE],6-1 7-5,Roger Federer,Robin Soderling,W,,1.83,20.4%,1.9%,50.0%,85.2%,63.0%,0/1,1:10
27‑Apr‑2009,Rome Masters,Clay,SF,2,3,(3)Novak Djokovic [SRB] d. (2)Federer,4-6 6-3 6-3,Roger Federer,Novak Djokovic,L,(ch),0.93,7.4%,3.7%,49.4%,72.5%,41.5%,3/8,2:11
27‑Apr‑2009,Rome Masters,Clay,QF,2,76,(2)Federer d. (Q)Mischa Zverev [GER],7-6(3) 6-2,Roger Federer,Mischa Zverev,W,,2.05,3.6%,0.0%,65.5%,86.1%,68.4%,0/0,1:28
27‑Apr‑2009,Rome Masters,Clay,R16,2,19,(2)Federer d. (16)Radek Stepanek [CZE],6-4 6-1,Roger Federer,Radek Stepanek,W,,1.65,10.2%,4.1%,42.9%,85.7%,60.7%,4/5,1:08
27‑Apr‑2009,Rome Masters,Clay,R32,2,24,(2)Federer d. Ivo Karlovic [CRO],6-4 6-4,Roger Federer,Ivo Karlovic,W,,1.31,1.7%,3.4%,56.9%,75.8%,72.0%,3/3,1:09
12‑Apr‑2009,Monte Carlo Masters,Clay,R16,2,16,(13)Stan Wawrinka [SUI] d. (2)Federer,6-4 7-5,Roger Federer,Stan Wawrinka,L,,0.85,2.4%,1.2%,51.8%,65.9%,51.2%,11/14,1:50
12‑Apr‑2009,Monte Carlo Masters,Clay,R32,2,40,(2)Federer d. Andreas Seppi [ITA],6-4 6-4,Roger Federer,Andreas Seppi,W,,1.31,6.3%,0.0%,46.9%,86.7%,58.8%,3/3,1:23
25‑Mar‑2009,Miami Masters,Hard,SF,2,3,(3)Novak Djokovic [SRB] d. (2)Federer,3-6 6-2 6-3,Roger Federer,Novak Djokovic,L,(ch),0.73,5.0%,5.0%,60.0%,58.3%,40.6%,4/10,1:46
25‑Mar‑2009,Miami Masters,Hard,QF,2,6,(2)Federer d. (5)Andy Roddick [USA],6-3 4-6 6-4,Roger Federer,Andy Roddick,W,,1.22,8.8%,6.3%,63.7%,70.6%,69.0%,2/3,2:03
25‑Mar‑2009,Miami Masters,Hard,R16,2,467,(2)Federer d. (Q)Taylor Dent [USA],6-3 6-2,Roger Federer,Taylor Dent,W,,1.44,7.4%,5.9%,60.3%,82.9%,48.1%,8/8,1:26
25‑Mar‑2009,Miami Masters,Hard,R32,2,29,(2)Federer d. (28)Nicolas Kiefer [GER],6-4 6-1,Roger Federer,Nicolas Kiefer,W,,1.74,11.4%,2.3%,79.5%,74.3%,66.7%,0/0,1:11
25‑Mar‑2009,Miami Masters,Hard,R64,2,107,(2)Federer d. (Q)Kevin Kim [USA],6-3 6-2,Roger Federer,Kevin Kim,W,,1.40,6.9%,1.7%,60.3%,77.1%,56.5%,5/5,1:05
12‑Mar‑2009,Indian Wells Masters,Hard,SF,2,4,(4)Andy Murray [GBR] d. (2)Federer,6-3 4-6 6-1,Roger Federer,Andy Murray,L,(ch),0.79,4.1%,0.0%,56.8%,64.3%,46.9%,1/6,1:48
12‑Mar‑2009,Indian Wells Masters,Hard,QF,2,10,(2)Federer d. (10)Fernando Verdasco [ESP],6-3 7-6(5),Roger Federer,Fernando Verdasco,W,,1.11,6.0%,4.5%,62.7%,76.2%,40.0%,5/7,1:32
12‑Mar‑2009,Indian Wells Masters,Hard,R16,2,17,(2)Federer d. (17)Fernando Gonzalez [CHI],6-3 5-7 6-2,Roger Federer,Fernando Gonzalez,W,,1.24,3.5%,3.5%,51.2%,81.8%,59.5%,1/2,1:50
12‑Mar‑2009,Indian Wells Masters,Hard,R32,2,28,(2)Federer d. (27)Ivo Karlovic [CRO],7-6(4) 6-3,Roger Federer,Ivo Karlovic,W,,1.74,1.7%,3.4%,61.0%,94.4%,65.2%,0/0,1:14
12‑Mar‑2009,Indian Wells Masters,Hard,R64,2,52,(2)Federer d. Marc Gicquel [FRA],7-6(4) 6-4,Roger Federer,Marc Gicquel,W,,1.95,20.3%,3.4%,61.0%,91.7%,65.2%,0/0,1:24
19‑Jan‑2009,Australian Open,Hard,F,2,1,(1)Rafael Nadal [ESP] d. (2)Federer,7-5 3-6 7-6(3) 3-6 6-2,Roger Federer,Rafael Nadal,L,(ch),1.01,6.4%,3.5%,51.7%,73.0%,45.8%,9/16,4:19
19‑Jan‑2009,Australian Open,Hard,SF,2,9,(2)Federer d. (7)Andy Roddick [USA],6-2 7-5 7-5,Roger Federer,Andy Roddick,W,(ch),1.39,16.7%,0.0%,65.6%,82.5%,57.6%,3/3,2:05
19‑Jan‑2009,Australian Open,Hard,QF,2,6,(2)Federer d. (8)Juan Martin Del Potro [ARG],6-3 6-0 6-0,Roger Federer,Juan Martin Del Potro,W,(ch),3.48,22.6%,0.0%,69.8%,86.5%,75.0%,0/0,1:20
19‑Jan‑2009,Australian Open,Hard,R16,2,21,(2)Federer d. (20)Tomas Berdych [CZE],4-6 6-7(4) 6-4 6-4 6-2,Roger Federer,Tomas Berdych,W,(ch),1.05,12.6%,3.1%,67.9%,70.4%,47.1%,7/12,3:25
19‑Jan‑2009,Australian Open,Hard,R32,2,27,(2)Federer d. (26)Marat Safin [RUS],6-3 6-2 7-6(5),Roger Federer,Marat Safin,W,,1.64,10.1%,1.1%,60.7%,85.2%,62.9%,0/0,1:50
19‑Jan‑2009,Australian Open,Hard,R64,2,118,(2)Federer d. (Q)Evgeny Korolev [KAZ],6-2 6-3 6-1,Roger Federer,Evgeny Korolev,W,,1.74,11.8%,4.4%,60.3%,68.3%,74.1%,0/1,1:25
19‑Jan‑2009,Australian Open,Hard,R128,2,35,(2)Federer d. Andreas Seppi [ITA],6-1 7-6(4) 7-5,Roger Federer,Andreas Seppi,W,,1.26,7.8%,4.3%,66.1%,73.7%,59.0%,10/10,4:40
5‑Jan‑2009,Doha,Hard,SF,2,4,(3)Andy Murray [GBR] d. (2)Federer,6-7(6) 6-2 6-2,Roger Federer,Andy Murray,L,(ch),0.72,7.4%,4.2%,64.2%,68.9%,52.9%,2/6,2:05
5‑Jan‑2009,Doha,Hard,QF,2,28,(2)Federer d. (8)Philipp Kohlschreiber [GER],6-2 7-6(6),Roger Federer,Philipp Kohlschreiber,W,,1.42,6.7%,0.0%,70.0%,69.0%,61.1%,1/3,1:26
5‑Jan‑2009,Doha,Hard,R16,2,34,(2)Federer d. Andreas Seppi [ITA],6-3 6-3,Roger Federer,Andreas Seppi,W,,1.32,6.1%,3.0%,57.6%,71.1%,57.1%,3/4,1:20
5‑Jan‑2009,Doha,Hard,R32,2,71,(2)Federer d. Potito Starace [ITA],6-2 6-2,Roger Federer,Potito Starace,W,,2.73,12.8%,2.6%,64.1%,88.0%,71.4%,0/0,0:49
9‑Nov‑2008,Masters Cup,Hard,RR,2,9,Gilles Simon [FRA] d. Federer,4-6 6-4 6-3,Roger Federer,Gilles Simon,L,,0.93,3.3%,2.2%,51.6%,74.5%,47.7%,9/12,2:08
9‑Nov‑2008,Masters Cup,Hard,RR,2,4,Andy Murray [GBR] d. Federer,4-6 7-6(3) 7-5,Roger Federer,Andy Murray,L,(ch),0.92,8.4%,2.3%,51.9%,58.8%,49.2%,12/18,3:01
9‑Nov‑2008,Masters Cup,Hard,RR,2,27,Federer d. Radek Stepanek [CZE],7-6(4) 6-4,Roger Federer,Radek Stepanek,W,,1.18,8.1%,1.4%,63.5%,68.1%,59.3%,1/3,1:41
26‑Oct‑2008,Paris Masters,Hard,QF,2,11,(11)James Blake [USA] d. (2)Federer,W/O,Roger Federer,James Blake,L,,,,,,,,,
26‑Oct‑2008,Paris Masters,Hard,R16,2,25,(2)Federer d. Marin Cilic [CRO],6-3 6-4,Roger Federer,Marin Cilic,W,,1.41,6.6%,0.0%,60.7%,70.3%,66.7%,1/2,1:11
26‑Oct‑2008,Paris Masters,Hard,R32,2,18,(2)Federer d. Robin Soderling [SWE],6-4 7-6(7),Roger Federer,Robin Soderling,W,,1.85,16.7%,0.0%,70.0%,90.5%,66.7%,0/0,1:15
20‑Oct‑2008,Basel,Hard,F,2,8,(1)Federer d. (2)David Nalbandian [ARG],6-3 6-4,Roger Federer,David Nalbandian,W,(ch),2.64,17.0%,0.0%,63.8%,86.7%,82.4%,0/0,1:10
20‑Oct‑2008,Basel,Hard,SF,2,39,(1)Federer d. Feliciano Lopez [ESP],6-3 6-2,Roger Federer,Feliciano Lopez,W,(ch),1.71,27.8%,3.7%,57.4%,90.3%,52.2%,2/2,1:01
20‑Oct‑2008,Basel,Hard,QF,2,42,(1)Federer d. Simone Bolelli [ITA],6-2 6-3,Roger Federer,Simone Bolelli,W,,1.67,14.3%,1.8%,69.6%,84.6%,47.1%,1/1,1:07
20‑Oct‑2008,Basel,Hard,R16,2,29,(1)Federer d. Jarkko Nieminen [FIN],7-6(6) 7-6(1),Roger Federer,Jarkko Nieminen,W,,1.07,12.4%,0.0%,71.9%,68.8%,56.0%,5/8,1:36
20‑Oct‑2008,Basel,Hard,R32,2,86,(1)Federer d. Bobby Reynolds [USA],6-3 6-7(6) 6-3,Roger Federer,Bobby Reynolds,W,(ch),1.38,19.1%,2.2%,59.6%,83.0%,66.7%,0/0,1:50
12‑Oct‑2008,Madrid Masters,Hard,SF,2,4,(4)Andy Murray [GBR] d. (2)Federer,3-6 6-3 7-5,Roger Federer,Andy Murray,L,(ch),0.80,7.1%,1.0%,66.3%,70.8%,54.5%,7/9,1:57
12‑Oct‑2008,Madrid Masters,Hard,QF,2,9,(2)Federer d. (9)Juan Martin Del Potro [ARG],6-3 6-3,Roger Federer,Juan Martin Del Potro,W,,1.56,5.7%,0.0%,69.8%,78.4%,56.3%,1/1,1:26
12‑Oct‑2008,Madrid Masters,Hard,R16,2,15,(2)Federer d. (16)Jo Wilfried Tsonga [FRA],6-4 6-1,Roger Federer,Jo Wilfried Tsonga,W,,1.75,18.0%,2.0%,62.0%,80.6%,68.4%,4/4,1:03
12‑Oct‑2008,Madrid Masters,Hard,R32,2,30,(2)Federer d. Radek Stepanek [CZE],6-3 7-6(6),Roger Federer,Radek Stepanek,W,,1.59,15.4%,1.5%,61.5%,92.5%,60.0%,0/0,1:27
19‑Sep‑2008,Davis Cup WG PO: SUI vs BEL,Hard,RR,2,95,Federer d. Kristof Vliegen [BEL],7-6(1) 6-4 6-2,Roger Federer,Kristof Vliegen,W,,,,,,,,,
25‑Aug‑2008,US Open,Hard,F,2,6,(2)Federer d. (6)Andy Murray [GBR],6-2 7-5 6-2,Roger Federer,Andy Murray,W,(ch),1.46,3.7%,0.0%,58.0%,78.7%,47.1%,3/5,1:51
25‑Aug‑2008,US Open,Hard,SF,2,3,(2)Federer d. (3)Novak Djokovic [SRB],6-3 5-7 7-5 6-2,Roger Federer,Novak Djokovic,W,(ch),1.28,16.0%,0.8%,64.0%,76.3%,60.0%,2/4,2:44
25‑Aug‑2008,US Open,Hard,QF,2,130,(2)Federer d. (Q)Gilles Muller [LUX],7-6(5) 6-4 7-6(5),Roger Federer,Gilles Muller,W,(ch),1.37,7.8%,0.0%,61.2%,85.7%,65.0%,2/2,2:24
25‑Aug‑2008,US Open,Hard,R16,2,23,(2)Federer d. (23)Igor Andreev [RUS],6-7(5) 7-6(5) 6-3 3-6 6-3,Roger Federer,Igor Andreev,W,,1.10,6.0%,3.0%,67.9%,75.4%,57.4%,13/15,3:31
25‑Aug‑2008,US Open,Hard,R32,2,30,(2)Federer d. (28)Radek Stepanek [CZE],6-3 6-3 6-2,Roger Federer,Radek Stepanek,W,,1.73,15.8%,3.9%,72.4%,74.5%,66.7%,1/2,1:36
25‑Aug‑2008,US Open,Hard,R64,2,137,(2)Federer d. (Q)Thiago Alves [BRA],6-3 7-5 6-4,Roger Federer,Thiago Alves,W,,1.52,20.0%,2.1%,64.2%,80.3%,55.9%,2/3,2:14
25‑Aug‑2008,US Open,Hard,R128,2,118,(2)Federer d. Maximo Gonzalez [ARG],6-3 6-0 6-3,Roger Federer,Maximo Gonzalez,W,,1.65,18.4%,1.3%,75.0%,73.7%,52.6%,6/7,1:22
11‑Aug‑2008,Beijing Olympics,Hard,QF,1,7,(8)James Blake [USA] d. (1)Federer,6-4 7-6(2),Roger Federer,James Blake,L,,0.67,3.4%,2.2%,53.9%,68.8%,46.3%,4/6,1:31
11‑Aug‑2008,Beijing Olympics,Hard,R16,1,20,(1)Federer d. (17)Tomas Berdych [CZE],6-3 7-6(4),Roger Federer,Tomas Berdych,W,,1.58,18.0%,4.9%,60.7%,86.5%,50.0%,1/3,1:30
11‑Aug‑2008,Beijing Olympics,Hard,R32,1,447,(1)Federer d. (WC)Rafael Arevalo [ESA],6-2 6-4,Roger Federer,Rafael Arevalo,W,(ch),1.99,14.9%,0.0%,57.4%,77.8%,80.0%,1/1,1:17
11‑Aug‑2008,Beijing Olympics,Hard,R64,1,29,(1)Federer d. Dmitry Tursunov [RUS],6-4 6-2,Roger Federer,Dmitry Tursunov,W,,1.79,9.6%,0.0%,61.5%,87.5%,60.0%,2/2,1:06
28‑Jul‑2008,Cincinnati Masters,Hard,R16,1,22,(16)Ivo Karlovic [CRO] d. (1)Federer,7-6(6) 4-6 7-6(5),Roger Federer,Ivo Karlovic,L,,1.35,6.2%,0.0%,68.0%,87.9%,71.0%,2/2,2:10
28‑Jul‑2008,Cincinnati Masters,Hard,R32,1,64,(1)Federer d. Robby Ginepri [USA],6-7(2) 7-6(5) 6-0,Roger Federer,Robby Ginepri,W,,1.50,22.3%,2.1%,63.8%,83.3%,47.1%,3/6,2:13
21‑Jul‑2008,Canada Masters,Hard,R32,1,22,Gilles Simon [FRA] d. (1)Federer,2-6 7-5 6-4,Roger Federer,Gilles Simon,L,,0.90,6.6%,1.1%,52.7%,62.5%,48.8%,7/12,2:02
23‑Jun‑2008,Wimbledon,Grass,F,1,2,(2)Rafael Nadal [ESP] d. (1)Federer,6-4 6-4 6-7(5) 6-7(8) 9-7,Roger Federer,Rafael Nadal,L,(ch),1.02,12.8%,1.0%,65.1%,72.4%,57.4%,9/13,4:48
23‑Jun‑2008,Wimbledon,Grass,SF,1,75,(1)Federer d. Marat Safin [RUS],6-3 7-6(3) 6-4,Roger Federer,Marat Safin,W,(ch),1.45,16.7%,0.0%,66.7%,76.7%,80.0%,2/2,1:43
23‑Jun‑2008,Wimbledon,Grass,QF,1,43,(1)Federer d. Mario Ancic [CRO],6-1 7-5 6-4,Roger Federer,Mario Ancic,W,(ch),2.77,21.1%,0.0%,69.0%,87.8%,81.8%,0/0,1:42
23‑Jun‑2008,Wimbledon,Grass,R16,1,27,(1)Federer d. (24)Lleyton Hewitt [AUS],7-6(7) 6-2 6-4,Roger Federer,Lleyton Hewitt,W,(ch),1.21,21.4%,3.1%,61.2%,85.0%,52.6%,8/8,1:50
23‑Jun‑2008,Wimbledon,Grass,R32,1,53,(1)Federer d. Marc Gicquel [FRA],6-3 6-3 6-1,Roger Federer,Marc Gicquel,W,(ch),2.07,14.7%,1.5%,72.1%,83.7%,57.9%,2/3,1:22
23‑Jun‑2008,Wimbledon,Grass,R64,1,41,(1)Federer d. Robin Soderling [SWE],6-3 6-4 7-6(3),Roger Federer,Robin Soderling,W,,1.40,15.6%,0.0%,60.4%,81.0%,57.9%,3/4,2:01
23‑Jun‑2008,Wimbledon,Grass,R128,1,273,(1)Federer d. Dominik Hrbaty [SVK],6-3 6-2 6-2,Roger Federer,Dominik Hrbaty,W,,1.78,12.8%,0.0%,69.2%,77.8%,62.5%,0/0,1:20
9‑Jun‑2008,Halle,Grass,F,1,40,(1)Federer d. Philipp Kohlschreiber [GER],6-3 6-4,Roger Federer,Philipp Kohlschreiber,W,(ch),1.96,11.8%,0.0%,70.6%,86.1%,66.7%,2/2,1:14
9‑Jun‑2008,Halle,Grass,SF,1,38,(1)Federer d. Nicolas Kiefer [GER],6-1 6-4,Roger Federer,Nicolas Kiefer,W,,1.24,11.9%,1.7%,62.7%,73.0%,59.1%,4/4,1:05
9‑Jun‑2008,Halle,Grass,QF,1,23,(1)Federer d. (5)Marcos Baghdatis [CYP],6-4 6-4,Roger Federer,Marcos Baghdatis,W,,1.39,0.0%,0.0%,77.6%,73.3%,76.9%,4/4,1:12
9‑Jun‑2008,Halle,Grass,R16,1,342,(1)Federer d. (Q)Jan Vacek [CZE],7-5 6-3,Roger Federer,Jan Vacek,W,,1.80,8.9%,0.0%,76.8%,81.4%,69.2%,0/0,1:10
9‑Jun‑2008,Halle,Grass,R32,1,83,(1)Federer d. Michael Berrer [GER],6-4 6-2,Roger Federer,Michael Berrer,W,,1.99,22.9%,2.1%,77.1%,89.2%,45.5%,1/1,1:02
25‑May‑2008,Roland Garros,Clay,F,1,2,(2)Rafael Nadal [ESP] d. (1)Federer,6-1 6-3 6-0,Roger Federer,Rafael Nadal,L,(ch),0.52,2.6%,0.0%,68.8%,49.1%,20.8%,9/17,1:48
25‑May‑2008,Roland Garros,Clay,SF,1,59,(1)Federer d. Gael Monfils [FRA],6-2 5-7 6-3 7-5,Roger Federer,Gael Monfils,W,(ch),1.22,1.5%,0.7%,71.3%,69.1%,51.3%,10/13,3:05
25‑May‑2008,Roland Garros,Clay,QF,1,25,(1)Federer d. (24)Fernando Gonzalez [CHI],2-6 6-2 6-3 6-4,Roger Federer,Fernando Gonzalez,W,(ch),1.47,11.5%,0.0%,64.6%,71.0%,70.6%,3/6,2:01
25‑May‑2008,Roland Garros,Clay,R16,1,55,(1)Federer d. Julien Benneteau [FRA],6-4 7-5 7-5,Roger Federer,Julien Benneteau,W,,1.35,6.1%,3.1%,53.1%,76.9%,56.5%,7/10,2:26
25‑May‑2008,Roland Garros,Clay,R32,1,46,(1)Federer d. Mario Ancic [CRO],6-3 6-4 6-2,Roger Federer,Mario Ancic,W,(ch),2.15,11.3%,1.4%,63.4%,80.0%,76.9%,2/3,1:36
25‑May‑2008,Roland Garros,Clay,R64,1,60,(1)Federer d. Albert Montanes [ESP],6-7(5) 6-1 6-0 6-4,Roger Federer,Albert Montanes,W,,1.84,11.8%,0.9%,69.1%,85.5%,52.9%,6/6,2:25
25‑May‑2008,Roland Garros,Clay,R128,1,40,(1)Federer d. Sam Querrey [USA],6-4 6-4 6-3,Roger Federer,Sam Querrey,W,,1.42,6.3%,1.3%,67.1%,79.2%,53.8%,1/2,1:35
11‑May‑2008,Hamburg Masters,Clay,F,1,2,(2)Rafael Nadal [ESP] d. (1)Federer,7-5 6-7(3) 6-3,Roger Federer,Rafael Nadal,L,(ch),0.91,5.9%,0.0%,61.0%,66.7%,34.8%,11/17,2:52
11‑May‑2008,Hamburg Masters,Clay,SF,1,43,(1)Federer d. Andreas Seppi [ITA],6-3 6-1,Roger Federer,Andreas Seppi,W,(ch),1.70,2.2%,0.0%,52.2%,79.2%,63.6%,1/1,1:19
11‑May‑2008,Hamburg Masters,Clay,QF,1,28,(1)Federer d. Fernando Verdasco [ESP],6-3 6-3,Roger Federer,Fernando Verdasco,W,,1.43,3.6%,1.8%,69.1%,73.7%,64.7%,3/3,1:21
11‑May‑2008,Hamburg Masters,Clay,R16,1,48,(1)Federer d. Robin Soderling [SWE],6-3 6-2,Roger Federer,Robin Soderling,W,,1.95,12.5%,0.0%,52.1%,84.0%,69.6%,2/2,1:04
11‑May‑2008,Hamburg Masters,Clay,R32,1,27,(1)Federer d. Jarkko Nieminen [FIN],6-1 6-3,Roger Federer,Jarkko Nieminen,W,,1.71,4.8%,0.0%,78.6%,66.7%,55.6%,0/2,0:58
5‑May‑2008,Rome Masters,Clay,QF,1,27,Radek Stepanek [CZE] d. (1)Federer,7-6(4) 7-6(7),Roger Federer,Radek Stepanek,L,,1.25,9.2%,1.3%,63.2%,85.4%,46.4%,1/3,1:55
5‑May‑2008,Rome Masters,Clay,R16,1,22,(1)Federer d. Ivo Karlovic [CRO],7-6(4) 6-3,Roger Federer,Ivo Karlovic,W,,2.08,3.6%,0.0%,58.2%,81.3%,82.6%,2/2,1:33
5‑May‑2008,Rome Masters,Clay,R32,1,30,(1)Federer d. Guillermo Canas [ARG],6-3 6-3,Roger Federer,Guillermo Canas,W,,1.88,15.7%,0.0%,56.9%,75.9%,77.3%,1/1,1:23
20‑Apr‑2008,Monte Carlo Masters,Clay,F,1,2,(2)Rafael Nadal [ESP] d. (1)Federer,7-5 7-5,Roger Federer,Rafael Nadal,L,(ch),0.79,6.7%,0.0%,62.7%,59.6%,28.6%,1/7,1:43
20‑Apr‑2008,Monte Carlo Masters,Clay,SF,1,3,(1)Federer d. (3)Novak Djokovic [SRB],6-3 3-2 RET,Roger Federer,Novak Djokovic,W,(ch),1.45,2.4%,0.0%,52.4%,81.8%,50.0%,3/4,1:12
20‑Apr‑2008,Monte Carlo Masters,Clay,QF,1,7,(1)Federer d. (6)David Nalbandian [ARG],5-7 6-2 6-2,Roger Federer,David Nalbandian,W,,1.36,10.2%,2.3%,52.3%,73.9%,57.1%,3/5,2:08
20‑Apr‑2008,Monte Carlo Masters,Clay,R16,1,64,(1)Federer d. Gael Monfils [FRA],6-3 6-4,Roger Federer,Gael Monfils,W,,1.27,0.0%,0.0%,63.2%,61.1%,81.0%,0/1,1:11
20‑Apr‑2008,Monte Carlo Masters,Clay,R32,1,137,(1)Federer d. (Q)Ruben Ramirez Hidalgo [ESP],6-1 3-6 7-6(1),Roger Federer,Ruben Ramirez Hidalgo,W,(ch),1.21,5.4%,3.3%,62.0%,68.4%,54.3%,4/7,2:04
14‑Apr‑2008,Estoril,Clay,F,1,4,(1)Federer d. (2)Nikolay Davydenko [RUS],7-6(5) 1-2 RET,Roger Federer,Nikolay Davydenko,W,(ch),0.94,8.6%,0.0%,62.1%,72.2%,50.0%,4/5,1:19
14‑Apr‑2008,Estoril,Clay,SF,1,104,(1)Federer d. Denis Gremelmayr [GER],2-6 7-5 6-1,Roger Federer,Denis Gremelmayr,W,(ch),1.41,13.7%,0.0%,69.9%,70.6%,63.6%,1/4,1:33
14‑Apr‑2008,Estoril,Clay,QF,1,146,(1)Federer d. (WC)Frederico Gil [POR],6-4 6-1,Roger Federer,Frederico Gil,W,,1.74,10.0%,2.0%,70.0%,74.3%,46.7%,3/5,1:34
14‑Apr‑2008,Estoril,Clay,R16,1,68,(1)Federer d. Victor Hanescu [ROU],6-3 6-2,Roger Federer,Victor Hanescu,W,,2.05,6.3%,2.1%,54.2%,84.6%,68.2%,0/0,1:00
14‑Apr‑2008,Estoril,Clay,R32,1,77,(1)Federer d. Olivier Rochus [BEL],4-6 6-3 6-2,Roger Federer,Olivier Rochus,W,,1.50,21.5%,3.8%,58.2%,89.1%,48.5%,1/2,2:00
27‑Mar‑2008,Miami Masters,Hard,QF,1,6,(6)Andy Roddick [USA] d. (1)Federer,7-6(4) 4-6 6-3,Roger Federer,Andy Roddick,L,,1.04,8.2%,1.2%,63.5%,74.1%,61.3%,0/1,1:55
27‑Mar‑2008,Miami Masters,Hard,R16,1,45,(1)Federer d. Jose Acasuso [ARG],7-6(5) 6-2,Roger Federer,Jose Acasuso,W,,2.10,21.8%,7.3%,70.9%,92.3%,56.3%,0/0,1:15
27‑Mar‑2008,Miami Masters,Hard,R32,1,39,(1)Federer d. Robin Soderling [SWE],6-4 3-0 RET,Roger Federer,Robin Soderling,W,,1.86,14.6%,2.4%,70.7%,79.3%,50.0%,3/4,0:47
27‑Mar‑2008,Miami Masters,Hard,R64,1,65,(1)Federer d. Gael Monfils [FRA],6-3 6-4,Roger Federer,Gael Monfils,W,,1.36,3.0%,1.5%,68.7%,76.1%,61.9%,7/7,1:07
13‑Mar‑2008,Indian Wells Masters,Hard,SF,1,98,Mardy Fish [USA] d. (1)Federer,6-3 6-2,Roger Federer,Mardy Fish,L,(ch),0.60,3.8%,0.0%,52.8%,57.1%,56.0%,4/7,1:04
13‑Mar‑2008,Indian Wells Masters,Hard,QF,1,36,(1)Federer d. Tommy Haas [GER],W/O,Roger Federer,Tommy Haas,W,,,,,,,,,
13‑Mar‑2008,Indian Wells Masters,Hard,R16,1,23,(1)Federer d. (23)Ivan Ljubicic [CRO],6-3 6-4,Roger Federer,Ivan Ljubicic,W,,1.73,11.8%,0.0%,74.5%,78.9%,61.5%,2/3,1:16
13‑Mar‑2008,Indian Wells Masters,Hard,R32,1,44,(1)Federer d. Nicolas Mahut [FRA],6-1 6-1,Roger Federer,Nicolas Mahut,W,,4.64,28.1%,3.1%,75.0%,95.8%,62.5%,0/0,0:53
13‑Mar‑2008,Indian Wells Masters,Hard,R64,1,62,(1)Federer d. Guillermo Garcia Lopez [ESP],6-3 6-2,Roger Federer,Guillermo Garcia Lopez,W,,1.91,12.5%,0.0%,60.4%,75.9%,78.9%,1/1,1:06
3‑Mar‑2008,Dubai,Hard,R32,1,11,Andy Murray [GBR] d. (1)Federer,6-7(6) 6-3 6-4,Roger Federer,Andy Murray,L,(ch),0.81,6.8%,2.3%,65.9%,75.9%,60.0%,2/4,1:55
14‑Jan‑2008,Australian Open,Hard,SF,1,3,(3)Novak Djokovic [SRB] d. (1)Federer,7-5 6-3 7-6(5),Roger Federer,Novak Djokovic,L,(ch),0.85,9.2%,1.8%,62.4%,70.6%,43.9%,7/11,2:26
14‑Jan‑2008,Australian Open,Hard,QF,1,15,(1)Federer d. (12)James Blake [USA],7-5 7-6(5) 6-4,Roger Federer,James Blake,W,(ch),1.37,13.5%,0.0%,67.7%,75.4%,58.1%,0/3,1:59
14‑Jan‑2008,Australian Open,Hard,R16,1,13,(1)Federer d. (13)Tomas Berdych [CZE],6-4 7-6(7) 6-3,Roger Federer,Tomas Berdych,W,,1.43,11.7%,1.1%,62.8%,74.6%,74.3%,2/3,1:57
14‑Jan‑2008,Australian Open,Hard,R32,1,49,(1)Federer d. Janko Tipsarevic [SRB],6-7(5) 7-6(1) 5-7 6-1 10-8,Roger Federer,Janko Tipsarevic,W,,1.53,23.4%,0.6%,64.1%,88.8%,55.0%,0/3,4:25
14‑Jan‑2008,Australian Open,Hard,R64,1,36,(1)Federer d. Fabrice Santoro [FRA],6-1 6-2 6-0,Roger Federer,Fabrice Santoro,W,,2.53,9.8%,1.6%,68.9%,76.2%,78.9%,2/2,1:20
14‑Jan‑2008,Australian Open,Hard,R128,1,107,(1)Federer d. Diego Hartfield [ARG],6-0 6-3 6-0,Roger Federer,Diego Hartfield,W,,2.36,16.9%,1.5%,76.9%,84.0%,46.7%,2/2,1:12
12‑Nov‑2007,Masters Cup,Hard,F,1,6,Federer d. David Ferrer [ESP],6-2 6-3 6-2,Roger Federer,David Ferrer,W,(ch),1.83,12.3%,2.7%,65.8%,83.3%,56.0%,4/4,1:39
12‑Nov‑2007,Masters Cup,Hard,SF,1,2,Federer d. Rafael Nadal [ESP],6-4 6-1,Roger Federer,Rafael Nadal,W,(ch),1.79,22.9%,0.0%,81.3%,82.1%,55.6%,1/1,0:59
12‑Nov‑2007,Masters Cup,Hard,RR,1,5,Federer d. Andy Roddick [USA],6-4 6-2,Roger Federer,Andy Roddick,W,,1.90,14.9%,0.0%,83.0%,74.4%,87.5%,0/0,1:01
12‑Nov‑2007,Masters Cup,Hard,RR,1,7,Fernando Gonzalez [CHI] d. Federer,3-6 7-6(1) 7-5,Roger Federer,Fernando Gonzalez,L,,1.23,5.4%,1.1%,69.6%,73.4%,75.0%,3/4,2:09
12‑Nov‑2007,Masters Cup,Hard,RR,1,4,Federer d. Nikolay Davydenko [RUS],6-4 6-3,Roger Federer,Nikolay Davydenko,W,,1.28,5.0%,1.7%,68.3%,63.4%,63.2%,0/2,1:27
